timestamp_utc,run_id,host,transport,parallelism,model,concurrency,max_tokens,prompt_chars,prompt_tokens_per_req,requests_ok,requests_failed,status,skip_reason,wall_s,total_prompt_tokens,total_completion_tokens,total_tps,ttft_mean_s,ttft_p50_s,ttft_p95_s,prefill_mean_s,decode_mean_s,decode_tps_mean,output_tps_mean,endpoint,socket_ifname,rdma_hca,vllm_extra_args,server_log,errors
2026-05-02T15:16:57+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,unsloth/Meta-Llama-3.1-8B-Instruct,1,64,5940,1028,1,0,ok,,6.165120,1028,64,10.380983,2.759203,2.759203,2.759203,2.759203,3.405457,18.499719,10.381756,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T15:17:01+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,unsloth/Meta-Llama-3.1-8B-Instruct,4,64,5940,1028.000000,4,0,ok,,4.069844,4112,256,62.901668,0.180979,0.180865,0.181553,0.180979,3.887345,16.206434,15.731292,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T15:17:09+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,unsloth/Meta-Llama-3.1-8B-Instruct,16,64,5940,1028.000000,16,0,ok,,7.911018,16448,1024,129.439727,0.399185,0.419137,0.422211,0.399185,7.496558,8.404217,8.105733,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T15:17:26+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,unsloth/Meta-Llama-3.1-8B-Instruct,64,64,5940,1028.000000,64,0,ok,,16.652915,65792,4096,245.962950,1.362815,1.383739,1.400849,1.362815,15.258681,4.129053,3.850450,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T15:18:21+00:00,full-usb4-20260502T140313Z,strix-1,lan_tcp,tp2,unsloth/Meta-Llama-3.1-8B-Instruct,256,64,5940,1028.000000,256,0,ok,,54.856500,263168,16384,298.670167,4.041351,4.636057,4.682041,4.041351,50.622357,1.245092,1.170823,http://127.0.0.1:8000/v1/completions,br0.lan,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/lan_tcp-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T15:19:14+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,Qwen/Qwen3-0.6B,1,64,5940,1075,1,0,ok,,0.844566,1075,64,75.778532,0.136552,0.136552,0.136552,0.136552,0.707478,89.048725,75.826675,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-Qwen_Qwen3-0.6B.log,
2026-05-02T15:19:15+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,Qwen/Qwen3-0.6B,4,64,5940,1075.000000,4,0,ok,,0.891242,4300,256,287.239544,0.073927,0.082338,0.083135,0.073927,0.812176,77.579115,72.229730,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-Qwen_Qwen3-0.6B.log,
2026-05-02T15:19:16+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,Qwen/Qwen3-0.6B,16,64,5940,1075.000000,16,0,ok,,1.500847,17200,1024,682.281346,0.136709,0.141201,0.144595,0.136709,1.355909,46.467495,42.878156,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-Qwen_Qwen3-0.6B.log,
2026-05-02T15:19:19+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,Qwen/Qwen3-0.6B,64,64,5940,1075.000000,64,0,ok,,2.580538,68800,4096,1587.266109,0.290079,0.275667,0.379263,0.290079,2.248656,28.038219,25.210855,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-Qwen_Qwen3-0.6B.log,
2026-05-02T15:19:25+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,Qwen/Qwen3-0.6B,256,64,5940,1075.000000,256,0,ok,,6.126662,275200,16384,2674.213118,0.749743,0.650274,1.025918,0.749743,5.264038,11.993286,10.642997,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-Qwen_Qwen3-0.6B.log,
